,11499,0,3,29,"Przekątna ekranu: 27'"\r\nRodzaj matrycy: Retina\r\nTyp ekranu: Płaski\r\nRozdzielczość ekranu: 5120 x 2880 (5K/UHD+)\r\nFormat obrazu: 16:9\r\nJasność: 600 cd/m\r\nPobór mocy podczas pracy: 21 W\r\nSzerokość: 623 mm\r\nWysokość (z podstawą): 478 mm\r\nGłębokość (z podstawą): 168 mm\r\nWaga: 6,3 kg",https://i.imgur.com/zwJuqIL.png,Apple Studio Display Nano
,2399,0,1,1,"Procesor: Intel Core i5-1135G7 (4 rdzenie, 8 wątków, 2.40-4.20 GHz, 8MB cache)\nPamięć RAM: 16 GB (DDR4, 3200 MHz)\nMaksymalna obsługiwana ilość pamięci RAM: 24 GB\nDysk SSD M.2 PCIe: 512 GB\nPrzekątna ekranu: 15,6'"\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\nJasność matrycy: 250 cd/m²\nKarta graficzna: Intel Iris Xe Graphics\nPojemność baterii: 2-komorowa, 4850 mAh\nWysokość: 20,9 mm\nSzerokość: 360 mm\nGłębokość: 236 mm\nWaga: 1,65 kg",https://i.imgur.com/aL7R5AV.png,ASUS X515EA-BQ1445W i5-1135G7/16GB/512/Win11
,2349,0,1,2,"Procesor: Intel Core i5-1135G7 (4 rdzenie, 8 wątków, 2.40-4.20 GHz, 8MB cache)\r\nPamięć RAM: 8 GB (DDR4, 3200 MHz)\r\nMaksymalna obsługiwana ilość pamięci RAM: 24 GB\r\nDysk SSD M.2 PCIe: 512 GB\r\nPrzekątna ekranu: 15,6'"\r\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\r\nJasność matrycy: 250 cd/m²\r\nKarta graficzna: Intel Iris Xe Graphics\r\nPojemność baterii: 2-komorowa, 4850 mAh\r\nWysokość: 20,9 mm\r\nSzerokość: 360 mm\r\nGłębokość: 236 mm\r\nWaga: 1,65 kg\r\n",https://i.imgur.com/aL7R5AV.png,ASUS X515EA-BQ1445W i5-1135G7/8GB/512/Win11
,2049,0,1,3,"Procesor: Intel Core i5-1135G7 (4 rdzenie, 8 wątków, 2.40-4.20 GHz, 8MB cache)\r\nPamięć RAM: 8 GB (DDR4, 3200 MHz)\r\nMaksymalna obsługiwana ilość pamięci RAM: 24 GB\r\nDysk SSD M.2 PCIe: 512 GB\r\nPrzekątna ekranu: 15,6'"\r\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\r\nJasność matrycy: 250 cd/m²\r\nKarta graficzna: Intel Iris Xe Graphics\r\nPojemność baterii: 2-komorowa, 4850 mAh\r\nWysokość: 20,9 mm\r\nSzerokość: 360 mm\r\nGłębokość: 236 mm\r\nWaga: 1,65 kg\r\n",https://i.imgur.com/AHoef8i.png,ASUS X515EA-BQ1445W i5-1135G7/8GB/512
,2399,0,1,4,"Procesor: Intel Core i5-1135G7 (4 rdzenie, 8 wątków, 2.40-4.20 GHz, 8MB cache)\r\nPamięć RAM: 16 GB (DDR4, 3200 MHz)\r\nMaksymalna obsługiwana ilość pamięci RAM: 24 GB\r\nDysk SSD M.2 PCIe: 512 GB\r\nPrzekątna ekranu: 15,6'"\r\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\r\nJasność matrycy: 250 cd/m²\r\nKarta graficzna: Intel Iris Xe Graphics\r\nPojemność baterii: 2-komorowa, 4850 mAh\r\nWysokość: 20,9 mm\r\nSzerokość: 360 mm\r\nGłębokość: 236 mm\r\nWaga: 1,65 kg",https://i.imgur.com/AHoef8i.png,ASUS X515EA-BQ1445 i5-1135G7/16GB/512
,2449,0,1,5,"Procesor: Intel Core i5-1135G7 (4 rdzenie, 8 wątków, 2.40-4.20 GHz, 8MB cache)\r\nPamięć RAM: 16 GB (DDR4, 3200 MHz)\r\nMaksymalna obsługiwana ilość pamięci RAM: 24 GB\r\nDysk SSD M.2 PCIe: 960 GB\r\nPrzekątna ekranu: 15,6'"\r\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\r\nJasność matrycy: 250 cd/m²\r\nKarta graficzna: Intel Iris Xe Graphics\r\nPojemność baterii: 2-komorowa, 4850 mAh\r\nWysokość: 20,9 mm\r\nSzerokość: 360 mm\r\nGłębokość: 236 mm\r\nWaga: 1,65 kg",https://i.imgur.com/AHoef8i.png,ASUS X515EA-BQ1445 i5-1135G7/16GB/960
,2749,0,1,6,"Procesor: Intel Core i5-1135G7 (4 rdzenie, 8 wątków, 2.40-4.20 GHz, 8MB cache)\r\nPamięć RAM: 16 GB (DDR4, 3200 MHz)\r\nMaksymalna obsługiwana ilość pamięci RAM: 24 GB\r\nDysk SSD M.2 PCIe: 960 GB\r\nPrzekątna ekranu: 15,6'"\r\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\r\nJasność matrycy: 250 cd/m²\r\nKarta graficzna: Intel Iris Xe Graphics\r\nPojemność baterii: 2-komorowa, 4850 mAh\r\nWysokość: 20,9 mm\r\nSzerokość: 360 mm\r\nGłębokość: 236 mm\r\nWaga: 1,65 kg",https://i.imgur.com/aL7R5AV.png,ASUS X515EA-BQ1445W i5-1135G7/16GB/960/Win11
,3399,0,1,7,"Procesor: AMD Ryzen™ 7 5825U (8 rdzeni, 16 wątków, 2.0–4.50 GHz, 20 MB cache)\nPamięć RAM: 16 GB (DDR4, 3200 MHz)\nMaksymalna obsługiwana ilość pamięci RAM: 32 GB\nDysk SSD M.2 PCIe: 512 GB\nPrzekątna ekranu: 16'"\nRozdzielczość ekranu: 1920 x 1200 (WUXGA)\nJasność matrycy: 250 cd/m²\nKarta graficzna: AMD Radeon™ Graphics\nPojemność baterii: 4-komorowa, 3420 mAh\nWysokość: 18 mm\nSzerokość: 357 mm\nGłębokość: 252 mm\nWaga: 1,97 kg",https://i.imgur.com/cqazIn0.png,Dell Inspiron 5625 Ryzen 7 5825U/16GB/512/Win11
,3580,0,1,8,"Procesor: AMD Ryzen™ 5 6600H (6 rdzeni, 12 wątków, 3.30–4.50 GHz, 19 MB cache)\nPamięć RAM: 16 GB (DDR5, 4800 MHz)\nMaksymalna obsługiwana ilość pamięci RAM: 32 GB\nDysk SSD M.2 PCIe: 512 GB\nPrzekątna ekranu: 15,6'"\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\nJasność matrycy: 250 cd/m²\nKarta graficzna: NVIDIA GeForce RTX 3050 + AMD Radeon™ 660M\nPojemność baterii: 3-komorowa, 4650 mAh\nWysokość: 25,4 mm\nSzerokość: 357 mm\nGłębokość: 272 mm\nWaga: 2,43 kg",https://i.imgur.com/THycSyE.png,Dell G15 5525 Ryzen 5 6600H/16GB/512/Win11 RTX3050
,4299,0,1,9,"Procesor: Intel Core i7-1260P (12 rdzeni, 16 wątków, 3.40-4.70 GHz, 18MB cache)\r\nPamięć RAM: 16 GB (DDR4, 3200 MHz)\r\nMaksymalna obsługiwana ilość pamięci RAM: 16 GB\r\nDysk SSD M.2 PCIe: 512 GB\r\nPrzekątna ekranu: 15,6'"\r\nRozdzielczość ekranu: 1920 x 1080 (Full HD)\r\nJasność matrycy: 250 cd/m²\r\nKarta graficzna: Intel Iris Xe Graphics\r\nPojemność baterii: 3-komorowa, 4650 mAh\r\nWysokość: 19,9 mm\r\nSzerokość: 357 mm\r\nGłębokość: 233 mm\r\nWaga: 1,66 kg",https://i.imgur.com/vA6Q61B.png,Lenovo IdeaPad 5-15 i7-1260P/16GB/512/Win11
,8299,0,1,10,"Procesor: Intel Core i7-13700HX (16 rdzeni, 24 wątki, 3.70-5.00 GHz, 30 MB cache)\nPamięć RAM: 16 GB (DDR5, 4800 MHz)\nMaksymalna obsługiwana ilość pamięci RAM: 16 GB\nDysk SSD M.2 PCIe: 512 GB\nPrzekątna ekranu: 16'"\nRozdzielczość ekranu: 1920 x 1200 (WUXGA)\nJasność matrycy: 400 cd/m²\nKarta graficzna: NVIDIA GeForce RTX 4060 + Intel UHD Graphics\nPojemność baterii: 4-komorowa, 4323 mAh\nWysokość: 19,9 mm\nSzerokość: 357 mm\nGłębokość: 269 mm\nWaga: 2,17 kg",https://i.imgur.com/18ALw4G.png,HP Omen 16 i7-13700HX/16GB/1TB RTX4060 165Hz
